Attribute XML Name|MultiValue Attribute?|Group Name|Max Number of Records in Group|Data Type|Total Digits|Max Length / Total Number of digits|Min Length / # of decimals|***DO NOT USE*Lang specific?*****|Valid Value List Name|Qual O/M *FUTURE USE*|Qual Name|Qual Data Type|Qual Total Digits|Qual Max Length / Total Number of digits|Qual Min Length / # of decimals|Qual VV list|Copyable?|GUI Lang|GUI Attribute Name|GUI Help Text|GUI Container Type|GUI Field Type|Label Align|Label Width|Value Align|Value Width|GUI Group Row|GUI Group Column|Active Status|XML Group M/O *FUTURE USE*|Comments|IM/Customer Key Master Name|Untitled event|Xref Type|Customer's Attribute Ref ID
fishMeatPoultryContent/fishMeatPoultryTypeCodeListAgency|N|fishMeatPoultryContent|100|text||80|1|N|||||||||N|en|Fish Meat Poultry Type Code List Agency|fishMeatPoultryTypeCodeListAgency<br>Qualifier: FNB037<br>The code list agency responsible for maintaining a fish, meat, poultry type code list. Example: USDA.|LoopGroup|Text|Left|200|Left||||Active||PIMJR3 Update|fishMeatPoultryTypeCodeListAgency|||
foodAndBevAdditiveInformation/additiveName|N|foodAndBevAdditiveInformation|100|text||200|1|N|||||||||N|en|Additive Name|additiveName<br>Qualifier: FNB031<br>Represents the name of any additive or genetic modification contained or not contained in the trade item.|LoopGroup|Text|Left|200|Left||||Active||PI_1SYNC_ATTR|additiveName|||
foodAndBevAdditiveInformation/levelOfContainmentCode|N|foodAndBevAdditiveInformation|100|text||60|1|N|FNBLevelOfContainment||||||||N|en|Additive Level of Containment|additiveLevelOfContainment<br>Qualifier: FNB032<br>Code indicating the level of presence of the additive.|LoopGroup|Dropdown|Left|200|Left||||Active||PI_1SYNC_ATTR|additiveLevelOfContainment||IM Extensible|
foodAndBevMicrobiological/organismReferenceValue|N|foodAndBevMicrobiological|100|float|33|35|2|||M|uom|text||3|1|uom|N|en|Food and Beverage Microbiological Organism Reference Value|Reference values give an indication of which product specific ranges of micro organisms are to be expected and which micro organism contents in the appropriate food products are acceptable due to hygiene rules. Per definition this value reflects a microbiological limit which in a 2–class plan, separates good quality from defective quality or in a 3–class plan, separates good quality from marginally acceptable quality.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
foodAndBevMicrobiological/organismWarningValue|N|foodAndBevMicrobiological|100|float|33|35|2|||M|uom|text||3|1|uom|N|en|Microbiological Organism Warning Value|With regard to the audit of the production processes exceeding the microbiological reference limit means, it indicates there are leak points in the production process and the hygienic situation needs to be increased.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
foodAndBevMicrobiological/organismCode|N|foodAndBevMicrobiological|100|text||80|1|N|FNBOrganismCode||||||||N|en|Organism Code|organismCode<br>Qualifier: FNB011<br>Code indicating the type of microbiological organism.|LoopGroup|DropDown|Right|200|Left||||Active|O|MJR3||||
foodAndBevMicrobiological/organismMaximumValue|N|foodAndBevMicrobiological|100|float|15|30|15|||M|uom|text||3|1|uom|N|en|Organism Maximum Value|organismMaximumValue<br>Qualifier: FNB012<br>Maximum allowable value of the microbiological organism.|LoopGroup|Float|Right|200|Left||||Active|O|MJR3||||
foodBeverageComposition/foodBeverageCompositionCode|N|foodBeverageComposition|100|text||70|1||||||||||N|en|Food Composition Code|A value assigned by the agency for the lookup of nutrient information that applies to regulatory nutrient information|LoopGroup|Text|Right|200|Left||||Active|O|MJR3||||
foodBeverageComposition/foodBeverageCompositionDatabaseCode|N|foodBeverageComposition|100|text||80|1||FoodCompositionAgencyCode||||||||N|en|Food Composition Agency Name Code|"The Localized nutrient agency that are needed for regulatory claims withing target markets. These agencies each have a database local for their market,.  Populate with ""USDA"" for known menu components.  To see the website of Target Market Nutrient databas"|LoopGroup|DropDown|Right|200|Left||||Active|O|MJR3||||
franceAdditionalTaxAmounts/franceAdditionalTaxAgencyCode|N|franceAdditionalTaxAmounts|100|text||3|1|N|||||||||N|en|Additional Tax Agency Code|IM: franceAdditionalTaxAgencyCode, GDSN: taxAgencyCode<br>Tax Agency/Code that Additional Tax Information is to be applied against.|LoopGroup|Text|Left|80|Left||||Active||PI_1SYNC_ATTR|franceAdditionalTaxAgencyCode|||
franceAdditionalTaxAmounts/franceAdditionalTaxTypeCode|N|franceAdditionalTaxAmounts|100|text||14|1|N|||||||||N|en|Additional Tax Type Code|IM: franceAdditionalTaxTypeCode, GDSN: taxTypeCode <br>Tax Agency/Code that Additional Tax Information is to be applied against.|LoopGroup|Text|Left|80|Left||||Active||PI_1SYNC_ATTR|franceAdditionalTaxTypeCode|||
franceAdditionalTaxAmounts/franceAdditionalTaxTypeDescription|N|franceAdditionalTaxAmounts|100|text||35|1|N|||||||||N|en|Additional Tax Type Description|IM: franceAdditionalTaxTypeDescription, GDSN: taxTypeDescription <br>Description of the TAX that the Additional Tax Information is to be applied against.|LoopGroup|Text|Left|100|Left|15|||Active||PI_1SYNC_ATTR|franceAdditionalTaxTypeDescription|||
franceAdditionalTaxAmounts/franceAdditionalVATTaxRate|N|franceAdditionalTaxAmounts|100|float|5|5|2||||||||||N|en|Additional VAT Tax Rate|IM: franceAdditionalVATTaxRate, GDSN: taxRate <br>Additional Tax Rate to be applied against the primary tax.|LoopGroup|Float|Left|80|Left||||Active||PI_1SYNC_ATTR|franceAdditionalVATTaxRate|||
franceAdditionalTaxAmounts/franceAdditionalVATTaxAgencyCode|N|franceAdditionalTaxAmounts|100|text||3|1|N|||||||||N|en|Additional VAT Tax Agency Code|IM: franceAdditionalVATTaxAgencyCode, GDSN: taxAgencyCode<br>Additional Tax Agency/Code of the Additional Applied Tax.|LoopGroup|Text|Left|80|Left||||Active||PI_1SYNC_ATTR|franceAdditionalVATTaxAgencyCode|||
franceAdditionalTaxAmounts/franceAdditionalVATTaxTypeCode|N|franceAdditionalTaxAmounts|100|text||14|1|N|||||||||N|en|Additional VAT Tax Type Code|IM: franceAdditionalVATTaxTypeCode, GDSN: taxAgencyCode <br>Additional Tax Agency/Code of the Additional Applied Tax.|LoopGroup|Text|Left|80|Left||||Active||PI_1SYNC_ATTR|franceAdditionalVATTaxTypeCode|||
franceAdditionalTaxAmounts/franceAdditionalVATTaxTypeDescription|N|franceAdditionalTaxAmounts|100|text||35|1|N|||||||||N|en|Additional VAT Tax Type Description|IM: franceAdditionalVATTaxTypeDescription, GDSN: taxTypeDescription <br>Additional Tax Agency/Code of the Additional Applied Tax|LoopGroup|Text|Left|100|Left|15|||Active||PI_1SYNC_ATTR|franceAdditionalVATTaxTypeDescription|||
franceTaxAmounts/franceTaxAgencyCode|N|franceTaxAmounts|50|text||3|1|N|||||||||N|en|Tax Agency Code|franceTaxAgencyCode<br>Qualifier: TMX038<br>Refer to IM Participant Dictionary for more information regarding this field.|LoopGroup|Text|Left|80|Left||||Active||PI_1SYNC_ATTR|franceTaxAgencyCode|||
franceTaxAmounts/franceTaxAmount|N|franceTaxAmounts|50|float|17|17|4|||M|currency|text||3|1|StandardCurrencyCodes_hub|N|en|Tax Amount|franceTaxAmount<br>Qualifier: TMX036<br>Refer to IM Participant Dictionary for more information regarding this field.|LoopGroup|Float|Left|150|Left||||Active||PI_1SYNC_ATTR|franceTaxAmount|franceTaxAmountCurr|Hub|
franceTaxAmounts/franceTaxTypeCode|N|franceTaxAmounts|50|text||14|1|N|||||||||N|en|Tax Type Code|franceTaxTypeCode<br>Qualifier: TMX039<br>Refer to IM Participant Dictionary for more information regarding this field.|LoopGroup|Text|Left|100|Left||||Active||PI_1SYNC_ATTR|franceTaxTypeCode|||
franceTaxAmounts/franceTaxTypeDescription|N|franceTaxAmounts|50|text||35|1|N|||||||||N|en|Tax Type Description|franceTaxTypeDescription<br>Qualifier: TMX040<br>Refer to IM Participant Dictionary for more information regarding this field.|LoopGroup|Text|Left|100|Left|15|||Active||PI_1SYNC_ATTR|franceTaxTypeDescription|||
gs1TradeItemIdentificationKey/isBarcodeSymbologyDerivable|N|gs1TradeItemIdentificationKey|100|boolean|||||||||||||N|en|Is Barcode Symbology Derivable?|isBarcodeSymbologyDerivable<br>Qualifier: UCC01<br>Refer to IM Participant Dictionary for more information regarding this field.|LoopGroup|Boolean|Left|200|Left||||Active||PIMJR3 Update|isBarcodeSymbologyDerivable|||
gs1TradeItemIdentificationKey/code|N|gs1TradeItemIdentificationKey|100|text||80|1|N|GS1TradeItemIdentificationKeyTypeCode||||||||N|en|GS1 Trade Item ID Code|The EANUCC Code or number required based on the Product Type. Its character length depends on EANUCC Type chosen (i.e., EAN-13, UPC-A).|LoopGroup|Dropdown|Left|200|Left||||Active||PIMJR3 Update|eanuccCodeType||IM Named - PI Ext|
gs1TradeItemIdentificationKey/value|N|gs1TradeItemIdentificationKey|100|text||70|1|N|||||||||N|en|GS1 Trade Item ID Value|The EANUCC Code or number required based on the Product Type. Its character length depends on EANUCC Type chosen (i.e., EAN-13, UPC-A).|LoopGroup|Text|Left|200|Left||||Active||PIMJR3 Update|eanuccCode|||
gs1TradeItemIdentificationKey/isBarCodeOnPkgVariableMeasureBarCode|N|gs1TradeItemIdentificationKey|100|boolean|||||||||||||N|en|Is Bar Code On Packaging Variable Measure Bar Code?|isBarCodeOnPkgVariableMeasureBarCode<br>Qualifier: AVP096<br>An indicator that signals the bar code carries a variable measure trade item identification scheme (EAN/UCC-13 data structure with EAN/UCC Prefix 2n or UCC-12 data structure with UCC Prefix 2).|LoopGroup|Boolean|Left|200|Left||||Active||PIMJR3 Update|isBarCodeOnPkgVariableMeasureBarCode|||
handlingInstructions/handlingInstructionCodeAgency|N|handlingInstructions|100|text||80|1|N|||||||||N|en|Handling Instructions Code Agency|IM: handlingInstructionsCodeAgency, GDSN: handlingInstructionsCodeAgency<br>An agency that maintains the handling instructions code.  NOTE: This attribute is intended to be used with the handling instructions code.|LoopGroup|Text|Left|200|Left||||Active||AVP|handlingInstructionsCodeAgency|||
handlingInstructions/handlingInstructionCode|N|handlingInstructions|100|text||80|1|N|HandlingInstructionCode||||||||N|en|Handling Instruction Code|The information and processes needed to safely handle the product.|LoopGroup|Text|Left|200|Left||||Active||PIMJR3 Update|handlingInstCode|||
illegalToAdvertiseTargetMarket/targetMarketCountryCode|N|illegalToAdvertiseTargetMarket|100|text||80|1||StandardCountryCodes||||||||N|en|Target Market Country Code|The code that identifies the target market. The target market is at country level or higher geographical definition and is where a trade-item is intended to be sold.|LoopGroup|DropDown|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
illegalToAdvertiseTargetMarket/targetMarketSubdivisionCode|N|illegalToAdvertiseTargetMarket|100|text||80|1||||||||||N|en|Target Market Subdivision Code|The Code for country sub-division definition used to indicate the geo-political subdivision of the target market (=country).|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
incotermInformation/incotermCode|N|incotermInformation|100|text||80|1||IncotermsCode||||||||N|en|Incoterm Code|Incoterms is an abbreviation for International Commercial Terms. The International Chamber of Commerce created and manages the Incoterms and their definitions. There are 13 available for use in the buyer-seller contractual agreements.|LoopGroup|DropDown|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
incotermInformation/incotermCodeLocation|N|incotermInformation|100|text||80|1||||||||||N|en|Incoterm Code Location|A description of the location required by an Incoterm.|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
incotermInformation/incotermCountryCode|N|incotermInformation|100|text||80|1||StandardCurrencyCodes_hub||||||||N|en|Incoterm Country Code|IM:incotermCountryCode GDSN: incotermCountryCode<br>The ISO country code in which the incoterm event occurs.|LoopGroup|DropDown|Right|200|Left||||Active|O|MJR3||||
marketingCampaign/campaignEndDateTime|N|marketingCampaign|100|dateTime|||||||||||||N|en|Campaign End Date|The End Date of the promotional campaign|LoopGroup|DateTime|Left|200|Left||||Active||PIMJR3 Update|campaignEndDate|||
marketingCampaign/campaignName|Y|marketingCampaign|100|text||200|1|||M|lang|text||5|1|StandardLanguageCodes_hub|N|en|Campaign Name|The name/description  of the promotional campaign|LoopGroup|Text|Left|200|Left||||Active||PIMJR3 Update|campaignName||Hub|
marketingCampaign/campaignStartDateTime|N|marketingCampaign|100|dateTime|||||||||||||N|en|Campaign Start Date|The Start Date of the promotional campaign|LoopGroup|DateTime|Left|200|Left||||Active||PIMJR3 Update|campaignStartDate|||
nonfoodIngredientAdditiveInformation/additiveName|N|nonfoodIngredientAdditiveInformation|100|text||200|1||||||||||N|en|Additive Name|The name of any additive or genetic modification contained or not contained in the trade item.|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
nonfoodIngredientAdditiveInformation/levelofContainmentCode|N|nonfoodIngredientAdditiveInformation|100|text||80|1||FNBLevelOfContainment||||||||N|en|Level of Containment|Code indicating the level of presence of the additive.|LoopGroup|DropDown|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
nutritionalClaimDetail/nutritionalClaimTypeCode|N|nutritionalClaimDetail|100|text||80|1||NutritionalClaimTypeCode||||||||N|en|Nutritional Claim Type Code|A code depicting the degree to which a trade item contains a specific nutrient or ingredient in relation to a health claim |LoopGroup|DropDown|Right|200|Left||||Active|O|MJR3||||
nutritionalClaimDetail/nutritionalClaimNutrientElementCode|N|nutritionalClaimDetail|100|text||80|1||NutritionalClaimNutrientElementCode||||||||N|en|Nutritional Claim Element Code|The type of nutrient, ingredient, vitamins and minerals that the nutritional claim is in reference to |LoopGroup|DropDown|Right|200|Left||||Active|O|MJR3||||
organicClaim/organicPercentClaim|N|organicClaim|100|float|38|53|15||||||||||N|en|Organic Percent Claim|The percent of actual organic materials per weight of the trade item. This is usually claimed on the product.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
packagingDate/tradeItemDateOnPackagingFormatName|Y|packagingDate|100|text||70|1|N|||||||||N|en|Packaging Marked Date Format|IM: packagingMarkedDateFormat, GDSN: packagingMarkedDateFormat<br>The format that the date is printed on the package for example YYYY: year, YY: year in century, MM: month number, MMM: month short name, DD: day of month, D: day of week (Monday=1), ' '-: space and hyphen.   |LoopGroup|Text|Right|200|Left||||Active||PIMJR3 Update|packagingMarkedDateFormat|||
packagingDate/tradeItemDateOnPackagingTypeCode|N|packagingDate|100|text||80|1|N|PackagingMarkedExpirationDateType||||||||N|en|Packaging Marked Expiration Date Type|packagingMarkedExpirationDateType<br>Qualifier: TMX001<br>Refer to IM Participant Dictionary for more information regarding this field.|LoopGroup|DropDown|Left|200|Left||||Active||PIMJR3 Update|packagingMarkedExpirationDateType||IM Extensible|
packagingDate/tradeItemDateOnPackagingFormatTypeCode|N|packagingDate|100|text||80|1||DateOnPackagingFormatTypeCode||||||||N|en|Packaging Date Format Type|A category of date formats for example calendar or ordinal date.|LoopGroup|DropDown|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
packagingDate/tradeItemDateOnPackagingLocation|N|packagingDate|100|text||70|1||||||||||N|en|Packaging Date Location|Free text detailing the location of the date marking on the packaging.|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
physioChemicalProperties/physioChemicalCharacteristicCode|N|physioChemicalProperties|100|text||70|1||FNBCharacteristicCode||||||||N|en|PhysioChemical Characteristic Code|Code indicating the type of physiochemical characteristic. |LoopGroup|Dropdown|Left|200|Left||||Active||Added IM 6.8|physioChemicalCharacteristicCode|||
physioChemicalProperties/physioChemicalCharacteristicValue|Y|physioChemicalProperties|100|float|15|30|15|||M|uom|text||3|1|MassVolumeUOM|N|en|PhysioChemical Characteristic Value|Measurement value of the physicochemical characteristic.|LoopGroup|Float|Left|200|Left||||Active||Added IM 6.8|physioChemicalCharacteristicValue|||
productCharacteristics/productCharacteristicCode|N|productCharacteristics|100|text||80|1||||||||||N|en|Characteristics Code|Code assigned to a technical characteristic.|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
productCharacteristics/productCharacteristicValueAmount|Y|productCharacteristics|100|float|21|25|4|||M|currency|text||5|1|StandardCurrencyCodes_hub|N|en|Product Characteristics Value Amount|The product characteristic value expressed as an amount (with currency code).|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
productCharacteristics/productCharacteristicValueCode|Y|productCharacteristics|100|text||80|1||||||||||N|en|Characteristics Value Code|Value code of a technical characteristics selected in the pre defined value list. Only the characteristicsValueCode appears.|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
productCharacteristics/productCharacteristicValueDateTime|Y|productCharacteristics|100|datetime|||||||||||||N|en|Product Characteristics Value Date Time|The product characteristic value expressed as a date and time.|LoopGroup|DateTime|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
productCharacteristics/productCharacteristicValueDescription|Y|productCharacteristics|100|text||5000|1|||M|lang|text||5|1|StandardLanguageCodes_hub|N|en|Additional Characteristics Description|An additional description of the product’s technical characteristics. |LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
productCharacteristics/productCharacteristicValueInteger|Y|productCharacteristics|100|integer||10|1||||||||||N|en|Product Characteristic Value Integer|The product characteristic value expressed as an integer.|LoopGroup|Integer|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
productCharacteristics/productCharacteristicValueMeasurement|Y|productCharacteristics|100|float|15|30|15|||M|uom|text||3|1|uom|N|en|Characteristics Measurement|Value affected to the characteristic.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
productCharacteristics/productCharacteristicValueNumeric|Y|productCharacteristics|100|float|38|53|15||||||||||N|en|Product Characteristic Value Numeric|The product characteristic value expressed as a float.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
productCharacteristics/productCharacteristicValueString|Y|productCharacteristics|100|text||5000|1||||||||||N|en|Product Characteristic Value String|The product characteristic value expressed as a string (text value with no language).|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
purchaseOrderReceiver/purchaseOrderReceiverPartyRole|N|purchaseOrderReceiver|100|text||60|1|N|PurchaseOrderReceiverPartyRoles||||||||N|en|Purchase Order Receiver Party Role|IM: purchaseOrderReceiverPartyRole, GDSN: purchaseOrderReceiverPartyRole<br>The party role of the party that is to receive a purchase order for an item.  NOTE: This should identify the PO Receiver GLN.|LoopGroup|Dropdown|Right|200|Left||||Active||Added IM 6.26|purchaseOrderReceiverPartyRole|||
suggestedRetail/sheetName|N|suggestedRetail|100|text||70|1|N|||||||||N|en|Suggested Retail Price Sheet Name|Help Not available via Extensible Definitions|LoopGroup|Text|Left|200|Left||||Active||Added IM 6.8; PI152_QA09; PI155_QA01|suggestedRetailPriceSheetName|||
supplierInformation/glnOfSupplier|N|supplierInformation|50|text||13|13|N|||||||||N|en|GLN Of Supplier|glnOfSupplier<br>Qualifier: TMX008<br>Refer to IM Participant Dictionary for more information regarding this field.|LoopGroup|Text|Left|150|Left||||Active||PI_1SYNC_ATTR|glnOfSupplier|||
supplierInformation/nameOfSupplier|N|supplierInformation|50|text||35|1|N|||||||||N|en|Name Of Supplier|nameOfSupplier<br>Qualifier: TMX009<br>Refer to IM Participant Dictionary for more information regarding this field.|LoopGroup|Text|Left|200|Left||||Active||PI_1SYNC_ATTR|nameOfSupplier|||
tradeItemFeatureCodeReference/code|N|tradeItemFeatureCodeReference|100|text||80|1||FeatureCode||||||||N|en|Trade Item Feature Code Reference Code|isFrostResistant<br>Qualifier: CRE220<br>Indicates if the trade item is resistant to frost and can thus be used outside. |LoopGroup|Dropdown|Left|200|Left||||Active||PIMJR3 Update|isFrostResistant|||
tradeItemFeatureCodeReference/codeDescription|N|tradeItemFeatureCodeReference|100|text||80|1||NonBinaryLogicCodes||||||||N|en|Trade Item Feature Code Reference Description|isFrostResistant<br>Qualifier: CRE220<br>Indicates if the trade item is resistant to frost and can thus be used outside. |LoopGroup|DropDown|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemGroupIdentification/tradeItemGroupIdentificationCodeReference|N|tradeItemGroupIdentification|100|text||80|1|N|||||||||N|en|Trade Item Group Code|A code assigned by the supplier or manufacturer to logically group trade item independently from the Global trade item Classification.|LoopGroup|Text|Left|200|Left||||Active||PIMJR3 Update|groupCode|||
tradeItemGroupIdentification/tradeItemGroupIdentificationCodeDescription|N|tradeItemGroupIdentification|100|text||80|1||||||||||N|en|Trade Item Group Description|The description of the Trade Item Group Code provided by the manufacturer or information provider.|LoopGroup|Text|Left|200|Left||||Active||PIMJR3 Update|groupDescription||Hub|
tradeItemGroupIdentification/tradeItemGroupIdentificationCodeListAgencyCode|N|tradeItemGroupIdentification|100|text||80|1||||||||||N|en|Trade Item Group Identification Code List Agency Code|Trade Item Group Identification Code List Agency Code|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemGroupIdentification/tradeItemGroupIdentificationCodeListAgencyName|N|tradeItemGroupIdentification|100|text||80|1||||||||||N|en|Trade Item Group Identification Code List Agency Name|Trade Item Group Identification Code List Agency Name|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemHumidityInformation/cumulativeHumidityInterruptionAcceptableTimeSpan|N|tradeItemHumidityInformation|100|float|38|53|15|||M|uom|text||3|1|TimeUOM|N|en|Cumulative Humidity Interruption Acceptable Time Span|An expression of the maximum allowed cumulative time span of one or more humidity interruptions of a trade item as defined by the manufacturer.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemHumidityInformation/cumulativeHumidityInterruptionAcceptableTimeSpanInstructions|Y|tradeItemHumidityInformation|100|text||1000|1|||M|lang|text||5|1|StandardLanguageCodes_hub|N|en|Cumulative Humidity Interruption Acceptable Time Span Instructions|Instructions provided by the product manufacturer regarding the process, procedures, or handling instructions for trade items that has exceeded the cumulative time span of humidity interruptions.|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemHumidityInformation/dropBelowMinimumHumidityAcceptableTimeSpan|N|tradeItemHumidityInformation|100|float|38|53|15|||M|uom|text||3|1|TimeUOM|N|en|Drop below Min Humidity Acceptable Time Span|The amount of time that a product can fall below the minimum humidity threshold as defined by the manufacturer without affecting product safety or quality.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemHumidityInformation/humidityQualifierCode|N|tradeItemHumidityInformation|100|text||80|1||TemperatureQualifierCode||||||||N|en|Humidity Qualifier Code|Code qualifying the type of a temperature for example STORAGE.|LoopGroup|DropDown|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemHumidityInformation/maximumHumidityAcceptableTimeSpan|N|tradeItemHumidityInformation|100|float|38|53|15|||M|uom|text||3|1|TimeUOM|N|en|Max Humidity Acceptable Time Span|The amount of time that a product can safely rise above the maximum humidity threshold as defined by the manufacturer without affecting product safety or quality.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemHumidityInformation/maximumHumidityPercentage|N|tradeItemHumidityInformation|100|float|38|53|15||||||||||N|en|Maximum Humidity Percentage|The maximum humidity in percentages that the goods should be stored in.|LoopGroup|Float|Right|200|Left||||Active|O|MJR3||||
tradeItemHumidityInformation/minimumHumidityPercentage|N|tradeItemHumidityInformation|100|float|38|53|15||||||||||N|en|Minimum Humidity Percentage|The minimum humidity in percentages that the goods should be stored in.|LoopGroup|Float|Right|200|Left||||Active|O|MJR3||||
tradeItemNesting/nestingIncrement|Y|tradeItemNesting|100|float|15|15|15|||M|uom|text||5|2|uom|N|en|Nesting Increment|nestingIncrement<br>Qualifier: HDL005<br>Indicates the incremental height of Trade Items nested together. For example, in the case of two garbage cans nested together, this would be the height between the lip of the lower can and the lip on the upper can.|LoopGroup|Float|Left|200|Left||||Active||PIMJR3 Update|nestingIncrement|nestingIncrementUOM|Hub|
tradeItemNesting/nestingDirectionCode|N|tradeItemNesting|100|text||80|1|N|NestingDirectionCodes||||||||N|en|Nesting Direction|IM: nestingDirection, GDSN: nestingDirection<br>Depicts the arrangement of two items that nest together specifically whether they nest against each other or on top of each other.|LoopGroup|Dropdown|Left|200|Left||||Active||PIMJR3 Update|nestingDirection||IM Extensible|
tradeItemNesting/nestingTypeCode|N|tradeItemNesting|100|text||80|1|N|NestingTypeCodes||||||||N|en|Nesting Type|IM: nestingType, GDSN: nestingType<br>Depicts whether a nested item fits inside or over the other item in a nesting relationship.|LoopGroup|Dropdown|Left|200|Left||||Active||PIMJR3 Update|nestingType||IM Extensible|
tradeItemOrientation/orientationType|N|tradeItemOrientation|100|text||35|1|N|OrientationType||||||||N|en|Orientation Type|IM: orientationType, GDSN: orientationType<br>Depicts via code a display orientation for a trade item.|LoopGroup|Dropdown|Left|200|Left||||Active||PI_1SYNC_ATTR|orientationType||IM Extensible|
tradeItemOrientation/orientationPreferenceSequence|N|tradeItemOrientation|100|integer||25|1||||||||||N|en|Orientation Preference Sequence|IM: orientationPreferenceSequence, GDSN: orientationPreferenceSequence<br>Depicts the preferred sequence of orientation used to communicate the manufacturers relative preferences of orientation|LoopGroup|Integer|Left|200|Left||||Active||PI_1SYNC_ATTR|orientationPreferenceSequence|||
tradeItemTemperatureInformation/cumulativeTemperatureInterruptionAcceptableTimeSpan|N|tradeItemTemperatureInformation|100|float|38|53|15|||M|uom|text||3|1|TimeUOM|N|en|Cumulative Temperature Interruption Acceptable Time Span|An expression of the maximum allowed cumulative time span of one or more temperature interruptions of a trade item as defined by the manufacturer.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemTemperatureInformation/cumulativeTemperatureInterruptionAcceptableTimeSpanInstructions|Y|tradeItemTemperatureInformation|100|text||1000|1|||M|lang|text||5|1|StandardLanguageCodes_hub|N|en|Cumulative Temperature Interruption Acceptable Time Span Instructions|Instructions provided by the product manufacturer regarding the process, procedures, or handling instructions for trade items that has exceeded the cumulative time span of temperature interruptions.|LoopGroup|Text|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemTemperatureInformation/dropBelowMinimumTemperatureAcceptableTimeSpan|N|tradeItemTemperatureInformation|100|float|38|53|15|||M|uom|text||3|1|TimeUOM|N|en|Drop below Min Temp Acceptable Time Span|The amount of time that a product can drop below the minimum temperature threshold during storage as defined by the manufacturer without affecting product safety or quality.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemTemperatureInformation/maximumTemperatureAcceptableTimeSpan|N|tradeItemTemperatureInformation|100|float|38|53|15|||M|uom|text||3|1|TimeUOM|N|en|Max Temp Acceptable Time Span|The amount of time that a product can safely rise above the maximum temperature threshold during storage as defined by the manufacturer without affecting product safety or quality.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemTemperatureInformation/maximumToleranceTemperature|N|tradeItemTemperatureInformation|100|float|38|53|15|||M|uom|text||3|1|TemperatureUOM|N|en|Max Tolerance Temp|The maximum temperature at which the item is still usable. The tolerated temperature indicates that the temperature of the trade item should never rise above the maximum temperature.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemTemperatureInformation/minimumToleranceTemperature|N|tradeItemTemperatureInformation|100|float|38|53|15|||M|uom|text||3|1|TemperatureUOM|N|en|Min Tolerance Temp|The minimum temperature at which the item is still usable. The tolerated temperature indicates that the temperature of the trade item should never fall below the minimum temperature.|LoopGroup|Float|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
tradeItemVariant/tradeItemVariantTypeCode|N|tradeItemVariant|100|text||80|1||TradeItemVariantTypeCode||||||||N|en|Variant Type Code|Provides a code to identify the variant type of the product (e.g. Flavour).|LoopGroup|DropDown|Right|200|Left||||Active|O|MJR: New MJR3 Attribute||||
