Attribute XML Name|MultiValue Attribute?|Group Name|Max Number of Records in Group|Data Type|Total Digits|Max Length / Total Number of digits|Min Length / # of decimals|***DO NOT USE*Lang specific?*****|Valid Value List Name|Qual O/M *FUTURE USE*|Qual Name|Qual Data Type|Qual Total Digits|Qual Max Length / Total Number of digits|Qual Min Length / # of decimals|Qual VV list|Copyable?|GUI Lang|GUI Attribute Name|GUI Help Text|GUI Container Type|GUI Field Type|Label Align|Label Width|Value Align|Value Width|GUI Group Row|GUI Group Column|Active Status|XML Group M/O *FUTURE USE*|Comments|IM/Customer Key Master Name|Untitled event|Xref Type|Customer's Attribute Ref ID
kroFillerTypeV11585|Y||100|text||60|1||KRO_V11585||||||||N|en|Filler Type|Identifies the type of filler.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3024
kroItemCovered|N|||text||60|1||KRO_V11586||||||||N|en|Item Covered|The descriptive term that is used by the product manufacturer to identify whether the product is or is not covered.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3025
kroItemInked|N|||text||60|1||KRO_V11587||||||||N|en|Item Inked|The descriptive term that is used by the product manufacturer to identify whether the product is or is not inked.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3026
kroItemPainted|N|||text||60|1||KRO_V11588||||||||N|en|Item Painted|The descriptive term that is used by the product manufacturer to identify whether the product is or is not painted.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3027
kroOrchidGarden|N|||text||60|1||KRO_V11589||||||||N|en|Orchid Garden|The descriptive term that is used by the product manufacturer to identify whether the product is or is not an orchid garden.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3028
kroOrchidGardenTypeV11590|Y||100|text||60|1||KRO_V11590||||||||N|en|Orchid Garden Type|The descriptive term that is used by the product manufacturer to identify the type of orchid garden.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3029
kroOtherCoverType|N|||text||100|1||||||||||N|en|Other Cover Type|Indicates additional potential covers not included on the valid value list for attribute Cover Type.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3030
kroOtherTypeOfContainer|N|||text||100|1||||||||||N|en|Other Type of Container|Identifies any additional type of container not in the original list.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3031
kroOtherTypeOfFloralItem|N|||text||100|1||||||||||N|en|Other Type of Floral Item|Identifies any additional type of floral item not in the original list.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3032
kroOtherTypeOfFlowerTreeShrub|N|||text||100|1||||||||||N|en|Other Type of Flower/Tree/Shrub|Identifies any additional type of flower, tree, or shrub.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3033
kroOtherTypeOfPottingMaterial|N|||text||100|1||||||||||N|en|Other Type of Potting Material|Indicates additional potential types of potting material not in the original list.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3034
kroPaintColorV11591|Y||100|text||60|1||KRO_V11591||||||||N|en|Paint Color|Indicates the color of the paint.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3035
kroPesticideApplicationMethodV11592|N|||text||60|1||KRO_V11592||||||||N|en|Pesticide Application Method|The descriptive term that is used by the product manufacturer to identify the method used to apply the pesticide.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3036
kroRosePercentageInArrangementV11594|N|||text||60|1||KRO_V11594||||||||N|en|Rose Percentage in Arrangement|The descriptive term that is used by the product manufacturer to identify the percentage of roses found in the arrangement.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3037
kroTypeOfContainerV11596|N|||text||60|1||KRO_V11596||||||||N|en|Type of Container|Identifies the type of container.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3038
kroTypeOfContainerV12040|N|||text||60|1||KRO_V12040||||||||N|en|Type of Container|Identifies the type of container.|Horizontal|Dropdown|Left|200|Left||||Active||PI165_02||||3038
kroTypeOfFloralItemV11597|Y||100|text||60|1||KRO_V11597||||||||N|en|Type of Floral Item|Identifies the type of floral item.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3039
kroTypeOfFlowerTreeShrubV11598|Y||100|text||60|1||KRO_V11598||||||||N|en|Type of Flower/Tree/Shrub|Identifies the type of flower, tree, or shrub.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3040
kroTypeOfGreeneryV11599|Y||100|text||60|1||KRO_V11599||||||||N|en|Type of Greenery|Identifies the type of greenery.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3041
kroTypeOfPottingMaterialV11600|N|||text||60|1||KRO_V11600||||||||N|en|Type of Potting Material|The descriptive term that is used by the product manufacturer to identify the type of potting material.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3042
kroTypeOfGameV11613|N|||text||60|1||KRO_V11613||||||||N|en|Type of game|Identifies the type of game|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3043
kroGameInterestCategoryV11614|N|||text||60|1||KRO_V11614||||||||N|en|Game Interest Category|Identify the audience's category interest.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3044
kroNumberOfPlayersV11616|N|||text||60|1||KRO_V11616||||||||N|en|Number of Players|Identifies the number of players for the game|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3046
kroTypeOfAccessoryReplacementPartV11617|N|||text||60|1||KRO_V11617||||||||N|en|Type of Accessory/Replacement Part|Identify the type of accessory or replacement part.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3047
kroTypeOfAccessoryReplacementPartV12055|N|||text||60|1||KRO_V12055||||||||N|en|Type of Accessory/Replacement Part|Identify the type of accessory or replacement part.|Horizontal|Dropdown|Left|200|Left||||Active||PI165_02||||3047
kroAirCompressorPSILevel|N|||integer||4|1||||||||||N|en|Air Compressor PSI Level|Identifies the level of PSI for Air Compressor|Horizontal|Integer|Left|200|Left||||Active||PI164_02||||3048
kroFloormatMaterialV11621|N|||text||60|1||KRO_V11621||||||||N|en|Floormat Material|Identifies type of floormat|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3049
kroAutoAccessoryIntendedUseV11630|N|||text||60|1||KRO_V11630||||||||N|en|Auto Accessory Intended Use|Identify the intended use of auto accessory.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3050
kroTypeOfSunShadeV11623|N|||text||60|1||KRO_V11623||||||||N|en|Type of Sun Shade|Identifies type of Sun Shade|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3051
kroTypeOfWheelHardwareV11624|N|||text||60|1||KRO_V11624||||||||N|en|Type of Wheel Hardware|Identifies type of wheel hardware|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3052
kroTypeOfReplacementPartAccessoryV11625|N|||text||60|1||KRO_V11625||||||||N|en|Type of Replacement Part/Accessory|Identifies type of replacement part or accessory|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3053
kroTypeOfAutomotiveSwitchV11626|N|||text||60|1||KRO_V11626||||||||N|en|Type of Automotive Switch|Identifies type of automotive switch|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3054
kroBuiltInExtensionCableV11627|N|||text||60|1||KRO_V11627||||||||N|en|Built-in/Extension Cable|Identifies built in extension cable|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3055
kroTypeOfWiperBladeV11628|N|||text||60|1||KRO_V11628||||||||N|en|Type of Wiper Blade|Identifies type of Wiper Blade|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3056
kroTypeOfCarBodyCareV11629|N|||text||60|1||KRO_V11629||||||||N|en|Type of Car Body Care|Identify the type of care product used in the car panels.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3057
kroTypeOfIcingV11632|N|||text||60|1||KRO_V11632||||||||N|en|Type of Icing|The descriptive term that is used by the manufacturer to identify the type of icing.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3058
kroContainsAzodicarbonamideV11633|N|||text||60|1||KRO_V11633||||||||N|en|Contains Azodicarbonamide (ADA)|Identify if Azodicarbonamide is present in the product.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3059
kroProductContainsCrustV11634|N|||text||60|1||KRO_V11634||||||||N|en|Product Contains Crust|Identify if product contains crust.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3060
kroProductRequiresProofingV11635|N|||text||60|1||KRO_V11635||||||||N|en|Product Requires Proofing|Identify if product requires proofing.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3061
kroProofingTime|N|||integer||4|1||||||||||N|en|Proofing Time|Number of minutes the product takes to proof|Horizontal|Integer|Left|200|Left||||Active||PI164_02||||3062
kroThawedSlackedOutV11636|N|||text||60|1||KRO_V11636||||||||N|en|Thawed/Slacked out|Identify if product is thawed or slacked out.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3063
kroDirectFromFreezerToOvenV11637|N|||text||60|1||KRO_V11637||||||||N|en|Direct from Freezer to Oven|Identify if product is intended to go straight from the freezer to the oven.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3064
kroPreparationFinishedByConsumerV11638|N|||text||60|1||KRO_V11638||||||||N|en|Preparation Finished by Consumer|Identify if product preparation is finished by the consumer (example:  take and bake).|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3065
kroBakedInStoreV11639|N|||text||60|1||KRO_V11639||||||||N|en|Baked in Store|Identify if product is baked in the store.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3066
kroMadeWithArtisanTechniquesV11640|N|||text||60|1||KRO_V11640||||||||N|en|Made with Artisan Techniques|Identify if product is made with artisan techniques (example:  touched by hand during the topping, scoring, or formation part of the baking process to produce an old world rustic loaf.)|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3067
kroTelecomCarrierV11653|N|||text||60|1||KRO_V11653||||||||N|en|Telecom Carrier|Identify the telecom provider.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3068
kroDenominationOfCard|N|||float|6|6|2||||||||||N|en|Denomination of Card|Identify the dollar amount, with no decimals, of a card.|Horizontal|Float|Left|200|Left||||Active||PI164_02,(bharter)PI11.x Appendix B||||3069
kroContainsExpirationDate|N|||text||60|1||KRO_V11654||||||||N|en|Contains Expiration Date|Identify if the product has an expiration date.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3070
kroMinutesOnCard|N|||text||60|1||||||||||N|en|Minutes on Card|Identify the number of minutes on a card.|Horizontal|text|Left|200|Left||||Active||PI164_02,(bharter)PI11.x Appendix B||||3071
kroTextsAllowance|N|||text||60|1||||||||||N|en|Texts Allowance|Identify the number of text messages permitted on a card per month.|Horizontal|text|Left|200|Left||||Active||PI164_02,(bharter)PI11.x Appendix B||||3072
kroDataAllowance|N|||text||60|1||||||||||N|en|Data Allowance|Identify the amount of data, in megabytes, permitted on a card per month.|Horizontal|text|Left|200|Left||||Active||PI164_02(bharter)PI11.x Appendix B||||3073
kroTypeOfPhoneCardV11655|Y||10|text||60|1||KRO_V11655||||||||N|en|Type of Phone Card|Identify the type of phone card.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3074
kroCoverageExceptions|N|||text||1000|1||||||||||N|en|Coverage Exceptions|Identify the exceptions to the coverage, national and international, not indicated by selection of states and/or countries/regions.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3075
kroSoldOnlyAtKrogerFuelCenters|N|||text||60|1||KRO_V11656||||||||N|en|Sold only at Kroger Fuel Centers|Identify if the product is sold only at Kroger Fuel Centers.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3076
kroCardReloadable|N|||text||60|1||KRO_V11658||||||||N|en|Card Reloadable|Identify if the card is reloadable.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02,(bharter)PI11.x Appendix B||||3077
kroStatesUnusableInV11659|Y||50|text||60|1||KRO_V11659||||||||N|en|States Unusable In|Identify the states that a card cannot be used in.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3078
kroForDomesticUseInEntireContinentalUnitedStates|N|||text||60|1||KRO_V11660||||||||N|en|For Domestic Use in Entire Continental United States|Identify if a card can be used domestically in the entire continental United States.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3079
kroContactableCountriesRegionsV11657|Y||250|text||60|1||KRO_V11657||||||||N|en|Contactable Countries/Regions|Identify the countries and regions that a card can be used to contact.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3080
kroOtherContactableCountriesRegions|Y||100|text||100|1||||||||||N|en|Other Contactable Countries/Regions|Identify the other countries and regions that a card can be used to contact not on the list|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3081
kroTemperatureThresholdV11677|N|||text||60|1||KRO_V11677||||||||N|en|TEMPERATURE THRESHOLD|Identifies type of Temperature Threshold|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3082
kroTemperatureThresholdV11955|N|||text||60|1||KRO_V11955||||||||N|en|TEMPERATURE THRESHOLD|Identifies type of Temperature Threshold|Horizontal|Dropdown|Left|200|Left||||Active||PI165_01||||3082
kroTypeOfAutomotiveChemicalsV11661|Y||5|text||60|1||KRO_V11661||||||||N|en|Type of Automotive Chemicals|Identifies type of automotive chemicals|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3083
kroTypeOfAntifreezeCoolantV11662|N|||text||60|1||KRO_V11662||||||||N|en|Type of Antifreeze/Coolant|Identifies type of Antifreeze or Coolant|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3084
kroTypeOfTireCareV11663|N|||text||60|1||KRO_V11663||||||||N|en|Type of Tire Care|Identifies type of tire care|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3085
kroTypeOfWindscreenPreparationV11664|N|||text||60|1||KRO_V11664||||||||N|en|Type of Windscreen Preparation|Identifies type of windscreen preparation|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3086
kroTypeOfAirFilterV11665|N|||text||60|1||KRO_V11665||||||||N|en|Type of Air Filter|Identifies type of Air Filter|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3087
kroTypeOfFluidFilterV11666|N|||text||60|1||KRO_V11666||||||||N|en|Type of Fluid Filter|Identifies type of fluid filter|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3088
kroCleansAutomotiveACSystemV11667|N|||text||60|1||KRO_V11667||||||||N|en|Cleans Automotive A/C System|Specifies if product cleans automotive A/C system|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3089
kroSealsLeaksV11668|N|||text||60|1||KRO_V11668||||||||N|en|Seals Leaks|Specifies if product seals leak|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3090
kroTypeOfReplacementRefrigerantV11669|N|||text||60|1||KRO_V11669||||||||N|en|Type of Replacement Refrigerant|Identifies type of replacement Refrigerant|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3091
kroTypeOfCarburetorChokeV11670|N|||text||60|1||KRO_V11670||||||||N|en|Type of Carburetor/Choke|Identifies the type of carburetor or choke fluid|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3092
kroTypeOfEngineDegreaserPollutionControlV11671|N|||text||60|1||KRO_V11671||||||||N|en|Type of Engine Degreaser/Pollution Control|Identifies the type of  Engine Degreaser/Pollution Control|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3093
kroCanBeUsedInSubfreezingTemperaturesV11672|N|||text||60|1||KRO_V11672||||||||N|en|Can be Used in Sub-Freezing Temperatures|Specifies if product Can be Used in Sub-Freezing Temperatures|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3094
kroTypeOfTransmissionFluidV11673|N|||text||60|1||KRO_V11673||||||||N|en|Type of Transmission Fluid|Identifies type of transmission fluid|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3095
kroTransmissionFluidFormulationV11674|N|||text||60|1||KRO_V11674||||||||N|en|Transmission Fluid Formulation|Identifies type of Transmission Fluid Formulation|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3096
kroTypeOfBrakeFluidV11675|N|||text||60|1||KRO_V11675||||||||N|en|Type of Brake Fluid|Identifies type of Brake Fluid|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3097
kroTypeOfCleanerV11676|N|||text||60|1||KRO_V11676||||||||N|en|Type of Cleaner|Identifies type of Cleaner|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3098
kroOtherProductFreeFrom|N|||text||100|1||||||||||N|en|Other Product Free From|Identifies the ingredients the product does not contain that are not on the original list.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3104
kroTypeOfAntibioticUsedV11678|N|||text||60|1||KRO_V11678||||||||N|en|Type of Antibiotic Used|Identifies the type of antibiotic used on product.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3105
kroAnimalPenned|N|||text||60|1||KRO_V11679||||||||N|en|Animal Penned|The descriptive term that is used by the product manufacturer to identify whether the animal was penned.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3106
kroTypeOfPasteurizationV11698|Y||6|text||100|1||KRO_V11698||||||||N|en|Type of Pasteurization|Identify the method of pasteurization used.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3107
kroPackagingSuitableForHeatingV11699|N|||text||60|1||KRO_V11699||||||||N|en|Packaging Suitable for Heating|Identify if a product's packaging is suitable for heating|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3108
kroProcessingMethodV11700|Y||3|text||60|1||KRO_V11700||||||||N|en|Processing Method|Identify the method by which the product is processed.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3109
kroCornerUnitV11701|N|||text||60|1||KRO_V11701||||||||N|en|Corner Unit|The descriptive term that is used by the product manufacturer to identify whether or not the product is designed to fit into a corner.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3110
kroTypeOfComponentV11702|Y||10|text||60|1||KRO_V11702||||||||N|en|Type of Component|The descriptive term that is used by the product manufacturer to identify the type of product component.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3111
kroTypeOfHouseholdOfficeShelvingUnitV11703|Y||10|text||60|1||KRO_V11703||||||||N|en|Type of Household/Office Shelving Unit|The descriptive term that is used by the product manufacturer to identify the type of shelving unit used in either the office and/or the home.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3112
kroWithHandlesV11704|N|||text||60|1||KRO_V11704||||||||N|en|With Handles|The descriptive term that is used by the product manufacturer to identify whether or not the product has handles to facilitate being moved or carried.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3113
kroGenreV11713|Y||5|text||100|1||KRO_V11713||||||||N|en|Genre|Identifies the category characterized by similarities in form, style, or subject matter.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3114
kroGenreV11615|Y||5|text||100|1||KRO_V11615||||||||N|en|Genre|Identifies the category characterized by similarities in form, style, or subject matter.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3114
kroGenreV11709|Y||5|text||100|1||KRO_V11709||||||||N|en|Genre|Identifies the category characterized by similarities in form, style, or subject matter.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3114
kroGenreV11717|Y||5|text||100|1||KRO_V11717||||||||N|en|Genre|Identifies the category characterized by similarities in form, style, or subject matter.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3114
kroGenreV11880|Y||5|text||100|1||KRO_V11880||||||||N|en|Genre|Identifies the category characterized by similarities in form, style, or subject matter.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI165_01||||3114
kroTypeOfMediaFormatV11710|Y||5|text||100|1||KRO_V11710||||||||N|en|Type of Media Format|Identifies the configuration/format of the media.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3115
kroTypeOfMediaFormatV11749|Y||5|text||100|1||KRO_V11749||||||||N|en|Type of Media Format|Identifies the configuration/format of the media.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3115
kroTypeOfMediaFormatV11864|Y||5|text||100|1||KRO_V11864||||||||N|en|Type of Media Format|Identifies the configuration/format of the media.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3115
kroRatingV11711|N|||text||100|1||KRO_V11711||||||||N|en|Rating|Identifies the appropriate age audience.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3116
kroRatingV11719|N|||text||100|1||KRO_V11719||||||||N|en|Rating|Identifies the appropriate age audience.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3116
kroStudioLabelV11715|N|||text||100|1||KRO_V11715||||||||N|en|Studio/Label|Identifies the studio or label that recorded the media, movie or entertainment.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3117
kroStudioLabelV11712|N|||text||100|1||KRO_V11712||||||||N|en|Studio/Label|Identifies the studio or label that recorded the media, movie or entertainment.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3117
kroStudioLabelV11720|N|||text||100|1||KRO_V11720||||||||N|en|Studio/Label|Identifies the studio or label that recorded the media, movie or entertainment.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3117
kroReleaseDate|N|||date|||||||||||||N|en|Release Date|Identifies the date that the media, movie or entertainment was released to the market.|Horizontal|Date|Left|200|Left||||Active||PI164_02||||3118
kroActors|N|||text||100|1||||||||||N|en|Actors|Identifies the actors that star in the media, movie or entertainment.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3119
kroDirectors|N|||text||100|1||||||||||N|en|Directors|Identifies the directors of a media, movie or entertainment.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3120
kroOtherStudioLabel|N|||text||100|1||||||||||N|en|Other Studio/Label|Identifies the studio or label that recorded the media, movie or entertainment that is not on the list.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3121
kroOtherTypeOfMediaFormat|N|||text||100|1||||||||||N|en|Other Type of Media Format|Identifies the other configuration/format of the media not on the list.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3122
kroOtherGenre|N|||text||100|1||||||||||N|en|Other Genre|Identifies the other category characterized by similarities in form, style, or subject matter not on the list.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3123
kroArtist|N|||text||100|1||||||||||N|en|Artist|Identifies the name of the artist or artists of a piece of music or entertainment.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3124
kroParentalAdvisoryLabelV11716|Y||5|text||100|1||KRO_V11716||||||||N|en|Parental Advisory Label|Identifies if the item has a Parental Advisory Label indicating that the product contains explicit content.|Horizontal|Multi_Select_List|Left|200|Left||||Active||PI164_02||||3125
kroTypeOfComputerVideoGameGamingSoftwareV11721|N|||text||100|1||KRO_V11721||||||||N|en|Type of Computer/Video Game Gaming Software|Identifies the intended console for video game software.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3126
kroOtherTypeOfComputerVideoGameGamingSoftware|N|||text||100|1||||||||||N|en|Other Type of Computer/Video Game Gaming Software|Identifies the other intended console for video game software not on the list.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3127
kroTypeOfVideoGameConsoleV11722|N|||text||100|1||KRO_V11722||||||||N|en|Type of Video Game Console|Identifies the type of video game console.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3128
kroOtherTypeOfVideoGameConsole|N|||text||100|1||||||||||N|en|Other Type of Video Game Console|Identifies the other type of video game console not on the list.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3129
kroModelNumber|N|||text||100|1||||||||||N|en|Model Number|Identifies the model number of the product.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3130
kroTypeOfVideoGameAccessoryV11723|N|||text||100|1||KRO_V11723||||||||N|en|Type of Video Game Accessory|Identifies the type of video game accessory.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3131
kroOtherTypeOfVideoGameAccessory|N|||text||100|1||||||||||N|en|Other Type of Video Game Accessory|Identifies the other type of video game accessory not on the list.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3132
kroBluetoothCapable|N|||text||60|1||KRO_V11725||||||||N|en|Bluetooth Capable|The descriptive term that is used by the product manufacturer to identify if the product is Bluetooth capable.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3133
kroCartridgeConfigurationV11726|N|||text||60|1||KRO_V11726||||||||N|en|Cartridge Configuration|The descriptive term that is used by the product manufacturer to identify the configuration of the cartridge.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3134
kroDolbyDigitalDecoder|N|||text||60|1||KRO_V11727||||||||N|en|Dolby Digital Decoder|The descriptive term that is used by the product manufacturer to identify if the product includes a Dolby Digital Decoder.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3135
kroHDDOrSSDV11728|N|||text||60|1||KRO_V11728||||||||N|en|HDD or SSD|The descriptive term that is used by the product manufacturer to identify the whether the product is HDD or SSD.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3136
kroInternetRadio|N|||text||60|1||KRO_V11729||||||||N|en|Internet Radio|The descriptive term that is used by the product manufacturer to identify if the product has internet radio capability.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3137
kroMP3PlaybackCapability|N|||text||60|1||KRO_V11730||||||||N|en|MP3 Playback Capability|The descriptive term that is used by the product manufacturer to identify if the product has MP3 playback capability.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3138
kroPlayerRecorderV11731|N|||text||60|1||KRO_V11731||||||||N|en|Player/Recorder|The descriptive term that is used by the product manufacturer to identify if the product only plays recorded sound or facilitates both playing and recording.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3139
kroPublisher|N|||text||100|1||||||||||N|en|Publisher|Identifies the name of the publisher.|Horizontal|Text|Left|200|Left||||Active||PI164_02||||3140
kroRecordingFunctionality|N|||text||60|1||KRO_V11732||||||||N|en|Recording Functionality|The descriptive term that is used by the product manufacturer to identify whether the product has a recording functionality.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3141
kroScreenSizeInchesV11809|N|||text||60|1||KRO_V11809||||||||N|en|Screen Size (Inches)|The descriptive term that is used by the product manufacturer to identify the product screen size in inches.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3142
kroScreenSizeInchesV11733|N|||text||60|1||KRO_V11733||||||||N|en|Screen Size (Inches)|The descriptive term that is used by the product manufacturer to identify the product screen size in inches.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3142
kroSpeedV11734|N|||text||60|1||KRO_V11734||||||||N|en|Speed|The descriptive term that is used by the product manufacturer to identify the speed.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3143
kroSpindleOrBrickV11735|N|||text||60|1||KRO_V11735||||||||N|en|Spindle or Brick|The descriptive term that is used by the product manufacturer to identify whether the product has a spindle or brick.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3144
kroStorageCapacityV11736|N|||text||60|1||KRO_V11736||||||||N|en|Storage Capacity|The descriptive term that is used by the product manufacturer to identify the storage capacity.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3145
kroTapeCapacityV11737|N|||text||60|1||KRO_V11737||||||||N|en|Tape Capacity|The descriptive term that is used by the product manufacturer to identify the tape capacity.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3146
kroTypeOfCableV11738|N|||text||60|1||KRO_V11738||||||||N|en|Type of Cable|The descriptive term that is used by the product manufacturer to identify the type of cable.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3147
kroTypeOfCableV11863|N|||text||60|1||KRO_V11863||||||||N|en|Type of Cable|The descriptive term that is used by the product manufacturer to identify the type of cable.|Horizontal|Dropdown|Left|200|Left||||Active||PI164_02||||3147
